Air temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Type_H,Type_L,Type_M
-0.27418481906944553,-0.5063507651525057,0.6482700838304385,1.3833097674351955,0,0,1,0
-0.27418481906944553,-0.04895324815733353,-0.15372179298945268,1.414731129800133,0,0,0,1
-0.27418481906944553,2.4778891323159957,-1.8579545312317214,1.4618631733475393,0,0,1,0
-0.27418481906944553,0.45306841683736765,-0.2539707775919391,1.493284535712477,0,0,0,1
-0.27418481906944553,0.5088486018367788,-1.0559626544118303,1.5404165792598834,0,0,0,1
-0.27418481906944553,-1.7279368166396119,2.55300079127768,1.58754862280729,1,0,1,0
-0.27418481906944553,1.864307097322472,-1.757705546629235,1.6189699851722275,0,0,1,0
-0.27418481906944553,-0.6290671721512104,0.5480210992279521,1.650391347537165,0,0,1,0
-0.27418481906944553,-0.9079680971482667,1.3500129760478432,1.6818127099021027,1,0,1,0
-0.27418481906944553,0.46422445383724986,-0.6549667160018846,1.7132340722670403,0,0,1,0
-0.27418481906944553,-0.26091795115509625,0.5480210992279521,1.7446554346319778,0,0,0,1
-0.27418481906944553,-0.9191241341481489,0.8487680530354113,1.7917874781793843,0,0,0,1
-0.27418481906944553,1.105696581330479,-1.256460623616803,1.8389195217267906,1,0,1,0
-0.27418481906944553,-0.6290671721512104,0.24727414542049292,-1.6959837443286894,0,0,1,0
-0.27418481906944553,1.6021402278252392,-1.4569585928217759,-1.6645623819637516,0,0,0,1
-0.27418481906944553,0.7263913233344828,-0.755215700604371,-1.6174303384163453,0,0,1,0
-0.27418481906944553,-0.3669003026539776,0.04677617621552012,-1.5860089760514078,0,0,0,1
-0.27418481906944553,1.1837888403296548,-1.256460623616803,-1.5388769325040013,0,0,1,0
-0.27418481906944553,-0.517506802152388,0.7485190684329249,-1.5074555701390637,0,0,0,1
-0.27418481906944553,-0.3111201176545664,0.3475231300229793,-1.4603235265916572,0,0,1,0
-0.27418481906944553,-0.021063155657627914,0.24727414542049292,-1.4289021642267197,0,0,1,0
-0.27418481906944553,-0.3445882286542131,0.44777211462546573,-1.3974808018617821,0,0,1,0
-0.27418481906944553,-0.8242978196491497,0.6482700838304385,-1.3660594394968446,0,0,1,0
-0.27418481906944553,0.5423167128364256,-1.0559626544118303,-1.3346380771319069,0,1,0,0
-0.27418481906944553,0.7598594343341295,-0.6549667160018846,-1.2560846712195628,0,0,1,0
-0.27418481906944553,-1.1701349666454994,0.8487680530354113,-1.2246633088546253,0,1,0,0
-0.27418481906944553,0.051451084841606695,-0.6549667160018846,-1.1461099029422812,0,0,0,1
-0.27418481906944553,-0.8242978196491497,0.5480210992279521,-1.098977859394875,0,0,1,0
-0.27418481906944553,-0.567708968651858,0.3475231300229793,-1.0675564970299374,0,0,1,0
-0.27418481906944553,-0.9414362081479134,2.1520048528677345,-1.0361351346649996,0,0,1,0
-0.27418481906944553,0.2132136213398993,-0.2539707775919391,-1.004713772300062,0,0,1,0
-0.27418481906944553,-0.2999640806546841,-0.2539707775919391,-0.9732924099351246,0,0,1,0
-0.27418481906944553,-0.19398172915580275,-0.5547177313993983,-0.9418710475701869,0,0,1,0
-0.7707165450191592,0.06818514034143007,-0.45446874679691185,-0.9104496852052493,0,0,0,1
-0.27418481906944553,-0.6179111351513282,0.3475231300229793,-0.8633176416578429,0,0,0,1
-0.27418481906944553,1.2061009143294195,-1.256460623616803,-0.8161855981104366,0,0,1,0
-0.27418481906944553,-1.1701349666454994,1.4502619606503298,-0.7847642357454989,0,0,1,0
-0.27418481906944553,-0.23860587715533174,-0.45446874679691185,-0.7533428733805613,0,0,1,0
-0.27418481906944553,-0.037797211157451285,-0.35421976219442547,-0.7219215110156237,0,0,1,0
-0.27418481906944553,-0.835453856649032,2.1520048528677345,-0.6905001486506861,0,0,1,0
-0.27418481906944553,-0.08242135915698028,1.1495150068428706,-0.6590787862857486,0,0,0,1
-0.27418481906944553,-0.651379246150975,0.9490170376378977,-0.6119467427383422,0,0,0,1
-0.27418481906944553,1.1168526183303613,-1.256460623616803,-0.5648146991909357,0,0,1,0
-0.27418481906944553,1.100118562830538,-1.3567096082192895,-0.5333933368259981,0,0,1,0
-0.27418481906944553,-0.6681133016507983,0.8487680530354113,-0.5019719744610606,0,0,1,0
-0.27418481906944553,-1.1868690221453229,0.9490170376378977,-0.4705506120961229,0,0,1,0
-0.27418481906944553,-0.5007727466525645,0.3475231300229793,-0.43912924973118533,0,0,0,1
-0.27418481906944553,-0.026641174157569038,-0.053472808386966275,-0.3919972061837789,0,0,1,0
-0.27418481906944553,-0.5342408576522113,1.049266022240384,-0.36057584381884134,0,0,0,1
-0.27418481906944553,-0.2274498401554495,0.1470251608180065,-0.3134438002714349,0,0,1,0
-0.27418481906944553,1.4347996728270054,-1.3567096082192895,-0.28202243790649734,0,0,1,0
-0.27418481906944553,-0.1103114516566859,0.5480210992279521,-0.25060107554155975,0,0,1,0
-0.27418481906944553,-1.1143547816460881,0.9490170376378977,-0.21917971317662213,0,0,1,0
-0.27418481906944553,-0.3111201176545664,0.1470251608180065,-0.18775835081168452,0,0,1,0
-0.7707165450191592,3.124939278309166,-1.958203515834208,-0.15633698844674693,0,0,0,1
-0.27418481906944553,0.8379516933333052,-1.0559626544118303,-0.10920494489934052,0,0,0,1
-0.27418481906944553,-0.9470142266478545,1.4502619606503298,-0.06207290135193413,0,1,0,0
-0.27418481906944553,-0.14935758115627376,-0.15372179298945268,0.016480504560409875,0,0,1,0
-0.27418481906944553,-1.3151634476439686,2.853747745085139,0.047901866925347474,1,0,0,1
-0.27418481906944553,0.07376315884137119,-0.053472808386966275,0.09503391047275388,0,0,1,0
-0.27418481906944553,0.9718241373318922,-1.1562116390143167,0.12645527283769148,0,0,1,0
-0.7707165450191592,-0.4617266171529767,0.44777211462546573,0.15787663520262907,0,0,1,0
-0.27418481906944553,-0.08242135915698028,-0.053472808386966275,0.18929799756756668,0,0,1,0
-0.27418481906944553,-0.8075637641493264,0.5480210992279521,0.22071935993250427,0,0,0,1
-0.27418481906944553,2.4667330953161133,-1.8579545312317214,0.26785140347991065,0,0,1,0
-0.27418481906944553,0.1462773993406058,-0.35421976219442547,0.29927276584484824,0,0,1,0
-0.27418481906944553,0.6594551013351893,-0.8554646852068575,0.3306941282097859,0,0,1,0
-0.27418481906944553,0.48095850933707324,-0.2539707775919391,0.3621154905747235,0,0,0,1
-0.27418481906944553,0.3749761578381919,-0.8554646852068575,0.4092475341221299,0,0,1,0
-0.27418481906944553,-1.1310888371459116,1.6507599298553024,0.4406688964870675,0,1,0,0
-0.27418481906944553,0.2689938063393105,-0.5547177313993983,0.5192223023994115,0,0,0,1
-0.27418481906944553,0.3526640838384274,-0.053472808386966275,0.5663543459468179,0,0,1,0
-0.27418481906944553,-0.3780563396538599,-0.15372179298945268,0.5977757083117554,0,0,1,0
-0.27418481906944553,-1.153400911145676,0.8487680530354113,0.6291970706766931,0,1,0,0
-0.27418481906944553,-0.5844430241516815,0.8487680530354113,0.7077504765890371,0,1,0,0
-0.27418481906944553,2.132051985319646,-1.6574565620267487,0.7863038825013811,0,0,1,0
-0.27418481906944553,0.921621970832422,-0.9557136698093438,0.8177252448663187,0,1,0,0
-0.27418481906944553,-0.7908297086495031,0.9490170376378977,0.8962786507786626,0,0,0,1
-0.27418481906944553,1.4069095803272997,-1.1562116390143167,0.943410694326069,0,1,0,0
-0.27418481906944553,1.5575160798257102,-1.5572075774242622,1.021964100238413,0,0,1,0
-0.27418481906944553,0.006826936842077707,-0.35421976219442547,1.0533854626033508,0,0,1,0
-0.27418481906944553,-0.20513776615568502,-0.053472808386966275,1.0848068249682883,0,0,0,1
-0.27418481906944553,1.239569025329066,-0.9557136698093438,1.1319388685156946,0,1,0,0
-0.27418481906944553,-0.12146748865656815,-0.15372179298945268,1.2104922744280386,0,0,0,1
-0.27418481906944553,-1.281695336644322,1.1495150068428706,1.2576243179754452,0,0,1,0
-0.7707165450191592,-0.9804823376475013,1.2497639914453569,1.2890456803403827,0,0,1,0
-0.27418481906944553,1.3845975063275353,-1.757705546629235,1.3204670427053202,0,0,0,1
-0.7707165450191592,0.5646287868361901,-1.0559626544118303,1.3675990862527267,0,0,1,0
-0.7707165450191592,1.01087026683148,-1.4569585928217759,1.3990204486176643,0,0,0,1
-0.7707165450191592,-0.8633439491487377,1.2497639914453569,1.4461524921650706,0,0,1,0
-0.7707165450191592,-1.3653656141434387,1.550510945252816,1.4775738545300083,0,1,0,0
-0.7707165450191592,-0.41710246915344773,0.6482700838304385,1.5561272604423522,0,0,1,0
-0.7707165450191592,1.4738458023265932,-1.4569585928217759,1.58754862280729,0,0,1,0
-0.7707165450191592,0.3526640838384274,-0.053472808386966275,1.6189699851722275,0,0,1,0
-0.7707165450191592,-0.1103114516566859,-0.15372179298945268,1.650391347537165,0,1,0,0
-0.7707165450191592,0.5534727498363079,-0.6549667160018846,1.728944753449509,0,0,0,1
-0.7707165450191592,0.425178324337662,-0.6549667160018846,1.7760767969969153,0,1,0,0
-0.7707165450191592,0.6259869903355425,-0.6549667160018846,-1.6959837443286894,0,0,1,0
-0.7707165450191592,-0.8466098936489143,1.2497639914453569,-1.6645623819637516,0,0,1,0
-0.7707165450191592,0.7765934898339528,-0.755215700604371,-1.633141019598814,0,0,0,1
-0.7707165450191592,0.2578377693394283,-0.15372179298945268,-1.5860089760514078,0,0,1,0
-0.7707165450191592,0.5646287868361901,-0.6549667160018846,-1.55458761368647,0,0,0,1
-0.7707165450191592,-0.7406275421500329,0.3475231300229793,-1.5074555701390637,0,0,1,0
-0.7707165450191592,0.7821715083338939,-0.45446874679691185,-1.4760342077741262,0,0,0,1
-0.7707165450191592,0.9941362113316566,-1.3567096082192895,-1.4289021642267197,0,0,1,0
-0.7707165450191592,-0.612333116651387,-0.053472808386966275,-1.3974808018617821,0,1,0,0
-0.7707165450191592,-0.032219192657510165,0.44777211462546573,-1.318927395949438,0,0,0,1
-0.7707165450191592,-0.07684334065703916,-0.15372179298945268,-1.2717953524020318,0,0,0,1
-0.7707165450191592,1.1168526183303613,-1.3567096082192895,-1.2246633088546253,0,0,1,0
-0.7707165450191592,-0.5732869871517992,-0.053472808386966275,-1.1932419464896877,0,0,1,0
-0.7707165450191592,0.31361795433883954,-0.6549667160018846,-1.1618205841247502,0,0,0,1
-0.7707165450191592,-0.5788650056517404,0.5480210992279521,-1.1146885405773437,0,1,0,0
-0.7707165450191592,0.5478947313363668,-0.8554646852068575,-1.0361351346649996,0,0,1,0
-0.7707165450191592,0.10723126984101794,-0.2539707775919391,-1.004713772300062,0,0,1,0
-0.7707165450191592,0.5869408608359546,-0.5547177313993983,-0.9732924099351246,0,0,0,1
-0.7707165450191592,0.5702068053361312,-0.8554646852068575,-0.9261603663877181,0,0,1,0
-0.7707165450191592,-0.19398172915580275,0.1470251608180065,-0.8947390040227805,0,0,1,0
-0.7707165450191592,-0.1828256921559205,1.049266022240384,-0.8633176416578429,0,0,0,1
-0.7707165450191592,-0.8856560231485021,0.44777211462546573,-0.8161855981104366,0,1,0,0
-0.7707165450191592,0.05702910334154782,0.24727414542049292,-0.7376321921980925,0,0,0,1
-0.7707165450191592,-0.7629396161497974,2.9539967296876255,-0.6905001486506861,1,0,0,1
-0.7707165450191592,-0.7685176346497385,0.5480210992279521,-0.6433681051032797,0,0,1,0
-0.7707165450191592,-0.4449925616531533,0.04677617621552012,-0.6119467427383422,0,0,0,1
-0.7707165450191592,-0.4115244506535066,-0.053472808386966275,-0.5648146991909357,0,0,1,0
-0.7707165450191592,-1.3597875956434977,1.2497639914453569,-0.5333933368259981,0,0,0,1
-0.7707165450191592,-0.05453126665727466,-0.15372179298945268,-0.48626129327859174,0,0,0,1
-0.7707165450191592,-0.3055420991546252,0.44777211462546573,-0.43912924973118533,0,0,0,1
-0.7707165450191592,1.1168526183303613,-0.9557136698093438,-0.3919972061837789,0,0,1,0
-0.7707165450191592,-0.651379246150975,0.04677617621552012,-0.36057584381884134,0,1,0,0
-0.7707165450191592,-0.42268048765338884,0.04677617621552012,-0.28202243790649734,0,0,1,0
-0.7707165450191592,0.7152352863346004,-0.9557136698093438,-0.25060107554155975,0,0,1,0
-0.7707165450191592,0.1462773993406058,-0.053472808386966275,-0.21917971317662213,0,1,0,0
-0.7707165450191592,-0.8131417826492675,0.5480210992279521,-0.14062630726427813,0,0,1,0
-0.7707165450191592,-0.47846067265280007,0.7485190684329249,-0.10920494489934052,0,0,0,1
-0.7707165450191592,-0.5398188761521524,1.049266022240384,-0.06207290135193413,0,0,1,0
-0.7707165450191592,-0.9749043191475601,0.44777211462546573,-0.030651538986996525,0,0,1,0
-0.7707165450191592,-0.47846067265280007,0.04677617621552012,0.0007698233779410748,0,1,0,0
-0.7707165450191592,-0.8075637641493264,0.6482700838304385,0.07932322929028507,0,0,0,1
-0.7707165450191592,-0.21629380315556726,-0.15372179298945268,0.12645527283769148,0,0,0,1
-0.7707165450191592,-0.0879993776569214,-0.5547177313993983,0.17358731638509786,0,1,0,0
-0.7707165450191592,-1.5884863541410839,1.751008914457789,0.2521407222974419,0,0,0,1
-0.7707165450191592,-1.1924470406452639,1.2497639914453569,0.29927276584484824,0,0,1,0
-0.7707165450191592,-0.6402232091510927,0.9490170376378977,0.3306941282097859,0,0,1,0
-0.7707165450191592,-0.18840371065586164,-0.053472808386966275,0.3621154905747235,0,0,1,0
-0.7707165450191592,-0.8187198011492086,0.8487680530354113,0.39353685293966106,0,0,0,1
-0.7707165450191592,-0.05453126665727466,0.44777211462546573,0.4406688964870675,0,0,1,0
-0.7707165450191592,-0.3445882286542131,0.8487680530354113,0.47209025885200506,0,0,0,1
-0.7707165450191592,-0.4449925616531533,0.7485190684329249,0.5192223023994115,0,0,0,1
-0.27418481906944553,3.9114398868008644,-2.45944843884664,0.5663543459468179,0,0,0,1
-0.7707165450191592,-0.5007727466525645,0.8487680530354113,0.6134863894942243,0,0,1,0
-0.7707165450191592,0.2801498433391928,-0.45446874679691185,0.6449077518591618,0,0,0,1
-0.7707165450191592,1.1224306368303025,-1.1562116390143167,0.6920397954065682,0,0,1,0
-0.7707165450191592,-0.22187182165550837,0.04677617621552012,0.7234611577715059,0,0,0,1
-0.7707165450191592,-0.32785417315438975,-0.15372179298945268,0.7705932013189123,0,0,0,1
-0.7707165450191592,1.1837888403296548,-1.0559626544118303,0.8177252448663187,0,0,1,0
-0.7707165450191592,-0.160513618156156,0.04677617621552012,0.8491466072312562,0,0,1,0
-0.7707165450191592,-0.567708968651858,0.8487680530354113,0.8805679695961939,0,1,0,0
-0.7707165450191592,0.39171021333801526,0.04677617621552012,0.9591213755085378,0,0,1,0
-0.7707165450191592,-0.2720739881549785,-0.45446874679691185,0.9905427378734755,0,1,0,0
-0.7707165450191592,0.3470860653384863,-0.45446874679691185,1.0690961437858195,0,0,1,0
-0.7707165450191592,0.7040792493347182,-0.8554646852068575,1.100517506150757,0,0,1,0
-0.7707165450191592,-0.48403869115274123,0.24727414542049292,1.1319388685156946,0,0,0,1
-0.7707165450191592,-0.2888080436548019,-0.6549667160018846,1.179070912063101,0,0,0,1
-0.7707165450191592,-0.8744999861486199,0.8487680530354113,1.2262029556105074,0,0,0,1
-0.7707165450191592,0.8212176378334818,-1.3567096082192895,1.273334999157914,0,0,0,1
-0.7707165450191592,-0.26649596965503736,-0.35421976219442547,1.3204670427053202,0,0,1,0
-0.7707165450191592,-0.5398188761521524,1.550510945252816,1.3518884050702578,0,0,1,0
-0.7707165450191592,-0.8298758381490909,1.049266022240384,1.3833097674351955,0,0,1,0
-0.7707165450191592,-0.20513776615568502,0.6482700838304385,1.414731129800133,0,0,1,0
-0.7707165450191592,-1.0864646891463825,1.9515068836627616,1.4461524921650706,0,0,0,1
-0.7707165450191592,-0.8577659306487965,0.6482700838304385,1.493284535712477,1,0,1,0
-0.7707165450191592,0.045873066341665575,-0.2539707775919391,-1.6959837443286894,0,0,1,0
-0.7707165450191592,-0.07684334065703916,0.24727414542049292,-1.6645623819637516,0,0,0,1
-0.7707165450191592,0.006826936842077707,-0.45446874679691185,-1.6174303384163453,0,0,1,0
-0.7707165450191592,-0.49519472815262344,0.44777211462546573,-1.5860089760514078,0,0,1,0
-0.7707165450191592,-1.0362625226469124,2.252253837470221,-1.55458761368647,0,0,1,0
-0.7707165450191592,0.2411037138396049,0.5480210992279521,-1.5231662513215325,0,0,1,0
-0.7707165450191592,-0.7964077271494442,0.9490170376378977,-1.491744888956595,0,0,1,0
-0.7707165450191592,0.06818514034143007,-0.35421976219442547,-1.4603235265916572,0,0,0,1
-0.7707165450191592,1.6579204128246505,-1.757705546629235,-1.413191483044251,0,0,0,1
-0.7707165450191592,-0.8298758381490909,0.9490170376378977,-1.3660594394968446,0,0,1,0
-0.7707165450191592,-0.026641174157569038,0.24727414542049292,-1.3346380771319069,0,0,1,0
-0.7707165450191592,2.310548577317762,-1.958203515834208,-1.3032167147669693,0,0,1,0
-0.7707165450191592,0.5311606758365434,-0.6549667160018846,-1.2717953524020318,0,0,1,0
-0.7707165450191592,1.908931245322001,-1.8579545312317214,-1.240373990037094,0,0,1,0
-0.7707165450191592,-0.5063507651525057,0.44777211462546573,-1.2089526276721565,0,0,0,1
-0.7707165450191592,-0.9860603561474424,1.049266022240384,-1.1618205841247502,0,0,0,1
-0.7707165450191592,-1.7502488906393763,2.352502822072707,-1.1146885405773437,0,0,1,0
-0.7707165450191592,-0.8633439491487377,0.8487680530354113,-1.0832671782124061,0,0,0,1
-0.7707165450191592,-1.1422448741457938,0.9490170376378977,-1.0361351346649996,0,0,1,0
-0.7707165450191592,-1.1310888371459116,1.049266022240384,-1.004713772300062,0,0,1,0
-0.7707165450191592,-1.1589789296456172,2.1520048528677345,-0.9732924099351246,0,0,0,1
-0.7707165450191592,0.5032705833368377,-0.8554646852068575,-0.9261603663877181,0,0,1,0
-0.7707165450191592,1.323239302828183,-1.4569585928217759,-0.8947390040227805,0,0,1,0
-0.7707165450191592,-0.04895324815733353,-0.15372179298945268,-0.8633176416578429,0,1,0,0
-0.7707165450191592,1.005292248331539,-1.256460623616803,-0.7847642357454989,0,0,1,0
-0.7707165450191592,-0.24418389565527288,-0.45446874679691185,-0.7533428733805613,0,0,0,1
-0.7707165450191592,-0.49519472815262344,0.3475231300229793,-0.7062108298331549,0,0,1,0
-0.7707165450191592,0.13512136234072356,-0.15372179298945268,-0.6747894674682173,0,1,0,0
-0.7707165450191592,-0.21071578465562613,-0.2539707775919391,-0.5962360615558733,0,0,0,1
-0.7707165450191592,-1.0474185596467946,0.7485190684329249,-0.5491040180084669,0,0,1,0
-0.7707165450191592,-0.969326300647619,0.6482700838304385,-0.5176826556435293,0,0,1,0
-0.7707165450191592,-0.07684334065703916,-0.053472808386966275,-0.48626129327859174,0,0,1,0
-0.7707165450191592,-1.3988337251430856,2.1520048528677345,-0.4548399309136541,0,0,0,1
-0.7707165450191592,-0.6458012276510338,0.24727414542049292,-0.40770788736624775,0,0,1,0
-0.7707165450191592,-0.20513776615568502,-0.053472808386966275,-0.3762865250013101,0,0,0,1
-0.7707165450191592,-0.6179111351513282,0.3475231300229793,-0.32915448145390375,0,0,1,0
-0.7707165450191592,0.15185541784054693,-0.15372179298945268,-0.2977331190889661,0,0,0,1
-0.7707165450191592,-0.3111201176545664,0.44777211462546573,-0.25060107554155975,0,0,0,1
-0.7707165450191592,0.3024619173389573,-0.6549667160018846,-0.2034690319941533,0,1,0,0
-0.7707165450191592,1.0331823408312446,-1.3567096082192895,-0.12491562608180933,0,0,1,0
-0.7707165450191592,6.0143528612786685,-2.760195392654099,-0.09349426371687172,1,0,1,0
